tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
28737	Elephantulus edwardii	102854784	0	live	PGM2L1		phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase		Un	NW_006399794.1	16777007	16867397	minus	14		
28737	Elephantulus edwardii	102852827	0	live	PGM2		phosphoglucomutase 2	phosphoglucomutase-2		Un	NW_006399917.1	3533227	3591210	minus	14		
185453	Chrysochloris asiatica	102824195	0	live	PGM2		phosphoglucomutase 2	phosphoglucomutase-2-like		Un	NW_006408882.1	1717480	1777732	plus	14		
185453	Chrysochloris asiatica	102823059	0	live	PGM2L1		phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase		Un	NW_006408844.1	559973	613885	minus	14		
225400	Myotis davidii	102771622	0	live	PGM2	MDA_GLEAN10018645	phosphoglucomutase 2	phosphoglucomutase-2|Phosphoglucomutase-2		Un	NW_006287462.1	2429671	2460294	plus	14		
225400	Myotis davidii	102770844	0	live	PGM2L1		phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase		Un	NW_006383005.1	1258282	1295226	plus	14		
9713	Leptonychotes weddellii	102737164	0	live	PGM2		phosphoglucomutase 2	phosphoglucomutase-2		Un	NW_006383323.1	1376909	1406080	plus	12		
9713	Leptonychotes weddellii	102733844	0	live	PGM2L1		phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase		Un	NW_006385974.1	116409	167886	minus	14		
30538	Vicugna pacos	102538094	0	live	PGM2		phosphoglucomutase 2	phosphopentomutase		2	NC_132988.1	94496623	94526608	minus	14		
30538	Vicugna pacos	102525770	0	live	PGM2L1		phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase		10	NC_132996.1	26549477	26591126	plus	18		
419612	Camelus ferus	102521735	0	live	PGM2L1	CB1_000558007	phosphoglucomutase 2 like 1	LOW QUALITY PROTEIN: glucose 1,6-bisphosphate synthase		10	NC_045705.1	59048833	59086529	minus	15		
419612	Camelus ferus	102517977	0	live	PGM2	CB1_001456011	phosphoglucomutase 2	phosphoglucomutase-2		2	NC_045697.1	27210577	27245216	plus	14		
246437	Tupaia chinensis	102497143	0	live	PGM2	TREES_T100003629	phosphoglucomutase 2	phosphoglucomutase-2|Phosphoglucomutase-2		Un	NW_006206760.1	3178291	3205411	minus	14		
246437	Tupaia chinensis	102482435	0	live	PGM2L1	TREES_T100008404	phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase|Glucose 1,6-bisphosphate synthase		Un	NW_006159505.1	3545041	3606660	minus	17		
59463	Myotis lucifugus	102434437	0	live	PGM2L1		phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase		Un	NW_005871361.1	542887	584567	plus	14		
59463	Myotis lucifugus	102425236	0	live	PGM2		phosphoglucomutase 2	phosphoglucomutase-2		Un	NW_005871096.1	6327830	6359541	minus	16		
89462	Bubalus bubalis	102413677	0	live	PGM2		phosphoglucomutase 2	phosphoglucomutase-2		7	NC_059163.1	60171377	60208006	minus	15		
72004	Bos mutus	102280136	0	live	PGM2	M91_01317	phosphoglucomutase 2	phosphopentomutase|Phosphoglucomutase-2		6	NC_091622.1	57130271	57171789	plus	14		
109478	Myotis brandtii	102245414	0	live	PGM2L1	D623_10028609	phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase|Glucose 1,6-bisphosphate synthase		Un	NW_005359225.1	3045163	3085898	plus	13		
9925	Capra hircus	102174732	0	live	PGM2		phosphoglucomutase 2	phosphoglucomutase-2		6	NC_030813.1	57717404	57755306	plus	14		
9541	Macaca fascicularis	102144077	0	live	PGM2L1		phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase		14	NC_088388.1	73207289	73263767	minus	15		
9541	Macaca fascicularis	102130622	0	live	PGM2		phosphoglucomutase 2	phosphopentomutase		5	NC_088379.1	37131812	37167060	plus	14		
181119	Pseudopodoces humilis	102109604	0	live	PGM2L1		phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase		Un	NW_005087573.1	374802	401588	plus	14		
181119	Pseudopodoces humilis	102108856	0	live	PGM2		phosphoglucomutase 2	phosphoglucomutase-2		Un	NW_005087556.1	30843786	30862562	minus	14		
8932	Columba livia	102098104	0	live	PGM2	A306_09003	phosphoglucomutase 2	phosphopentomutase|Phosphoglucomutase-2		4	NC_088605.1	24028618	24047631	plus	15		
44394	Zonotrichia albicollis	102073195	0	live	PGM2		phosphoglucomutase 2	phosphopentomutase		5	NC_133823.1	47638424	47657242	minus	14		
44394	Zonotrichia albicollis	102071671	0	live	PGM2L1		phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase		2	NC_133820.1	682376	705419	plus	14		
345164	Falco cherrug	102055462	0	live	PGM2L1		phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase		2	NC_073698.1	1021199	1062204	minus	16		
345164	Falco cherrug	102055183	0	live	PGM2		phosphoglucomutase 2	phosphopentomutase		1	NC_073697.1	27886620	27905758	minus	14		
48883	Geospiza fortis	102037691	0	live	PGM2L1		phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase		Un	NW_005054627.1	227741	245080	minus	13		
48883	Geospiza fortis	102037639	0	live	PGM2		phosphoglucomutase 2	phosphoglucomutase-2		Un	NW_005054297.1	8974004	8991327	plus	13		
34839	Chinchilla lanigera	102009429	0	live	Pgm2		phosphoglucomutase 2	phosphoglucomutase-2		Un	NW_004955443.1	9302011	9329631	minus	14		
34839	Chinchilla lanigera	102006649	0	live	Pgm2l1		phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase		Un	NW_004955414.1	17240987	17310210	plus	15		
79684	Microtus ochrogaster	101982601	0	live	Pgm2		phosphoglucomutase 2	phosphoglucomutase-2		LG1	NC_022027.1	20918034	20942500	plus	15		
79684	Microtus ochrogaster	101982211	0	live	Pgm2l1		phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase		22	NC_022023.1	277032	316931	minus	14		
43179	Ictidomys tridecemlineatus	101976992	0	live	Pgm2l1	H1C71_009731	phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase		Un	NW_024404947.1	61765084	61827345	minus	14		
43179	Ictidomys tridecemlineatus	101965901	0	live	Pgm2	H1C71_037386	phosphoglucomutase 2	phosphoglucomutase-2		Un	NW_024405285.1	40446902	40477673	minus	15		
8954	Falco peregrinus	101920276	0	live	PGM2L1		phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase|putative protein		4	NC_073724.1	121961360	122002367	plus	16		
8954	Falco peregrinus	101915117	0	live	PGM2		phosphoglucomutase 2	phosphopentomutase		2	NC_073722.1	27548339	27567456	minus	14		
13146	Melopsittacus undulatus	101875411	0	live	PGM2L1		phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase		2	NC_047528.1	887354	927149	minus	15		
13146	Melopsittacus undulatus	101870166	0	live	PGM2		phosphoglucomutase 2	phosphopentomutase		7	NC_047533.1	23609515	23629078	plus	14		
59894	Ficedula albicollis	101821251	0	live	PGM2		phosphoglucomutase 2	phosphoglucomutase-2		4	NC_021675.1	49128414	49142877	minus	13		
59894	Ficedula albicollis	101818750	0	live	PGM2L1		phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase		Un	NW_004775921.1	1202907	1229710	minus	14		
8839	Anas platyrhynchos	101798581	0	live	PGM2L1	Anapl_13112	phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase|Glucose 1,6-bisphosphate synthase		1	NC_092587.1	206121585	206155206	plus	14		
8839	Anas platyrhynchos	101791560	0	live	PGM2	Anapl_13696	phosphoglucomutase 2	phosphopentomutase		4	NC_092590.1	56621904	56639702	minus	14		
10181	Heterocephalus glaber	101712721	0	live	Pgm2		phosphoglucomutase 2	phosphoglucomutase-2		Un	NW_004624840.1	6412757	6453008	plus	16		
9371	Echinops telfairi	101651169	0	live	PGM2		phosphoglucomutase 2	phosphoglucomutase-2		Un	NW_022111369.1	81535005	81564437	minus	13		
9371	Echinops telfairi	101637974	0	live	PGM2L1		phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase		Un	NW_022105611.1	19363137	19411349	plus	14		
143302	Condylura cristata	101624406	0	live	PGM2		phosphoglucomutase 2	phosphoglucomutase-2		Un	NW_004567113.1	38903781	38930057	minus	14		
143302	Condylura cristata	101624259	0	live	PGM2L1		phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase		Un	NW_004567116.1	39022539	39061577	minus	14		
51337	Jaculus jaculus	101617217	0	live	Pgm2		phosphoglucomutase 2	phosphoglucomutase-2		11	NC_059112.1	27170402	27211156	plus	14		
51337	Jaculus jaculus	101600134	0	live	Pgm2l1		phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase		3	NC_059104.1	168568893	168632621	plus	14		
10160	Octodon degus	101564665	0	live	Pgm2		phosphoglucomutase 2	phosphoglucomutase-2		Un	NW_004524734.1	1192880	1226236	plus	15		
10160	Octodon degus	101563256	0	live	Pgm2l1		phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase		Un	NW_004524625.1	2611970	2764812	plus	15		
42254	Sorex araneus	101550148	0	live	PGM2		phosphoglucomutase 2	phosphopentomutase		5	NC_073306.1	170848078	170884576	plus	14		
42254	Sorex araneus	101541645	0	live	PGM2L1		phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase		6	NC_073307.1	100502716	100553475	plus	14		
9978	Ochotona princeps	101535125	0	live	PGM2L1		phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase		4	NC_080835.1	53807283	53857338	minus	14		
9978	Ochotona princeps	101526381	0	live	PGM2		phosphoglucomutase 2	phosphopentomutase		11	NC_080842.1	50752008	50899816	minus	17		
9361	Dasypus novemcinctus	101441136	0	live	PGM2		phosphoglucomutase 2	phosphopentomutase		1	NC_080673.1	168731508	168765363	minus	15		
9361	Dasypus novemcinctus	101437039	0	live	PGM2L1		phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase		10	NC_080682.1	106486955	106539474	minus	14		
9708	Odobenus rosmarus divergens	101378594	0	live	PGM2L1		phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase		Un	NW_004450266.1	2711823	2764119	minus	14		
9708	Odobenus rosmarus divergens	101367815	0	live	PGM2		phosphoglucomutase 2	phosphoglucomutase-2		Un	NW_004450314.1	6625142	6658162	minus	14		
127582	Trichechus manatus latirostris	101358074	0	live	PGM2L1		phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase		Un	NW_004444024.1	3998709	4085068	minus	15		
127582	Trichechus manatus latirostris	101341263	0	live	PGM2		phosphoglucomutase 2	phosphopentomutase		Un	NW_004444062.1	7008170	7080659	minus	15		
9739	Tursiops truncatus	101338465	0	live	PGM2		phosphoglucomutase 2	phosphopentomutase		5	NC_047038.1	62224071	62372623	plus	19		
9739	Tursiops truncatus	101330569	0	live	PGM2L1		phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase		8	NC_047041.1	56755127	56828979	plus	18		
9733	Orcinus orca	101279369	0	live	PGM2		phosphoglucomutase 2	phosphopentomutase		4	NC_064562.1	92238861	92381274	minus	18		
9733	Orcinus orca	101278014	0	live	PGM2L1		phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase		8	NC_064566.1	51929915	52001252	minus	14		
9595	Gorilla gorilla gorilla	101141951	0	live	PGM2L1		phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase		9	NC_073233.2	82222850	82285015	minus	14		
9595	Gorilla gorilla gorilla	101131551	0	live	PGM2		phosphoglucomutase 2	phosphopentomutase		3	NC_073227.2	45855547	45892095	plus	15		
9940	Ovis aries	101111285	0	live	PGM2		phosphoglucomutase 2	phosphopentomutase		6	NC_056059.1	57862879	57900928	plus	14		
9940	Ovis aries	101106106	0	live	PGM2L1		phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase		15	NC_056068.1	52409585	52470018	minus	15		
9685	Felis catus	101095577	0	live	PGM2		phosphoglucomutase 2	phosphoglucomutase-2		B1	NC_058371.1	173629064	173668209	minus	14		
9685	Felis catus	101094697	0	live	PGM2L1		phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase		D1	NC_058377.1	57616707	57666621	plus	14		
27679	Saimiri boliviensis	101040843	0	live	PGM2L1		phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase		6	NC_133454.1	71206916	71266112	plus	14		
27679	Saimiri boliviensis	101031051	0	live	PGM2		phosphoglucomutase 2	phosphopentomutase		3	NC_133451.1	36514299	36552435	plus	15		
9555	Papio anubis	101025371	0	live	PGM2		phosphoglucomutase 2	phosphoglucomutase-2		3	NC_044978.1	148642822	148678402	minus	14		
9555	Papio anubis	101018406	0	live	PGM2L1		phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase		12	NC_044987.1	59986580	60040670	plus	14		
9597	Pan paniscus	100993927	0	live	PGM2		phosphoglucomutase 2	phosphopentomutase		3	NC_073252.2	38011856	38049861	plus	14		
9597	Pan paniscus	100977116	0	live	PGM2L1		phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase		9	NC_073258.2	75272542	75340815	minus	14		
30611	Otolemur garnettii	100956349	0	live	PGM2		phosphoglucomutase 2	phosphoglucomutase-2		Un	NW_003852609.1	1579029	1615287	plus	15		
30611	Otolemur garnettii	100949059	0	live	PGM2L1		phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase		Un	NW_003852396.1	27955580	28029499	plus	14		
9305	Sarcophilus harrisii	100934907	0	live	PGM2		phosphoglucomutase 2	phosphoglucomutase-2		6	NC_045431.1	26539321	26561522	plus	14		
9305	Sarcophilus harrisii	100920978	0	live	PGM2L1		phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase		3	NC_045428.1	500649199	500724486	plus	14		
10029	Cricetulus griseus	100767063	0	live	Pgm2l1		phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase		3	NW_003616632.1	58978	94779	minus	14		
10141	Cavia porcellus	100731750	0	live	Pgm2		phosphoglucomutase 2	phosphopentomutase		Un	NW_026947513.1	18198649	18237568	plus	17		
10141	Cavia porcellus	100722597	0	live	Pgm2l1		phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase		Un	NW_026947492.1	60848770	60926470	plus	14		
9785	Loxodonta africana	100671091	0	live	PGM2		phosphoglucomutase 2	phosphopentomutase		5	NC_087346.1	120322380	120367843	minus	15		
9785	Loxodonta africana	100668012	0	live	PGM2L1		phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase		7	NC_087348.1	91688207	91755400	minus	14		
61853	Nomascus leucogenys	100604822	0	live	PGM2L1		phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase		15	NC_044395.1	62318188	62385998	plus	14		
61853	Nomascus leucogenys	100600656	0	live	PGM2		phosphoglucomutase 2	phosphoglucomutase-2		20	NC_044400.1	48406226	48441348	minus	14		
9103	Meleagris gallopavo	100551095	0	live	PGM2L1		phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase		1	NC_015011.2	190325867	190351459	plus	13		
9103	Meleagris gallopavo	100538783	0	live	PGM2		phosphoglucomutase 2	phosphoglucomutase-2		4	NC_015014.2	49434205	49452382	minus	16		
9823	Sus scrofa	100515088	0	live	PGM2L1		phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase		9	NC_010451.4	8686976	8761721	minus	14		
9646	Ailuropoda melanoleuca	100470032	0	live	PGM2	PANDA_015375	phosphoglucomutase 2	phosphoglucomutase-2		11	NC_048228.1	80072637	80111118	minus	14		
9986	Oryctolagus cuniculus	100358141	0	live	PGM2L1		phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase		1	NC_091432.1	65578885	65636085	minus	14		
9986	Oryctolagus cuniculus	100351563	0	live	PGM2		phosphoglucomutase 2	phosphopentomutase		2	NC_091433.1	31883554	31930600	plus	15		
59729	Taeniopygia guttata	100230941	0	live	PGM2L1		phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase		1	NC_133024.1	19174247	19201370	minus	18		
59729	Taeniopygia guttata	100221811	0	live	PGM2		phosphoglucomutase 2	phosphopentomutase		4	NC_133028.1	22139884	22165260	plus	14		
9258	Ornithorhynchus anatinus	100089628	0	live	PGM2L1		phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase		2	NC_041729.1	141878212	141964832	plus	14		
9258	Ornithorhynchus anatinus	100082463	0	live	PGM2		phosphoglucomutase 2	phosphoglucomutase-2		18	NC_041745.1	29420156	29448280	minus	14		
13616	Monodelphis domestica	100022672	0	live	PGM2		phosphoglucomutase 2	phosphopentomutase		6	NC_077232.1	125366010	125392717	plus	14		
13616	Monodelphis domestica	100013401	0	live	PGM2L1		phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase		4	NC_077230.1	345950116	346030683	plus	14		
119627	Larus michahellis	141743503	0	live	PGM2		phosphoglucomutase 2	phosphopentomutase		5	NC_133900.1	70280783	70300776	plus	14		
119627	Larus michahellis	141737488	0	live	PGM2L1		phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase		1	NC_133896.1	214441220	214484677	minus	14		
3371155	Sagmatias obliquidens	113618868	0	live	LOC113618868	PGM2	phosphoglucomutase 2	phosphopentomutase		Un	NW_020837950.1	13550584	13687184	minus	17		
3371155	Sagmatias obliquidens	113607751	0	live	LOC113607751	PGM2L1	phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase		Un	NW_020837994.1	1624080	1693833	minus	15		
9545	Macaca nemestrina	105487753	0	live	LOC105487753	PGM2	phosphoglucomutase 2	phosphopentomutase		3	NC_092127.1	159607378	159653189	minus	15		
9545	Macaca nemestrina	105468739	0	live	LOC105468739	PGM2L1	phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase		12	NC_092136.1	73514416	73573148	minus	15		
73337	Ceratotherium simum simum	101397515	0	live	LOC101397515	PGM2L1	phosphoglucomutase 2 like 1	glucose 1,6-bisphosphate synthase		Un	NW_004454203.1	5449542	5507267	minus	14		
73337	Ceratotherium simum simum	101390361	0	live	LOC101390361	PGM2	phosphoglucomutase 2	phosphoglucomutase-2		Un	NW_004454157.1	46593819	46634529	plus	14		
